"","species_raw","SiteName","GRTS.Cell.ID","ts","species","Site_key","hr","nh","night_date","x","facet"
"399","MYLU","SW",154037,2025-07-12 03:41:00,"MYLU","154037",3.68333333333333,27.6833333333333,2025-07-11,2001-07-11,"MYLU"
"400","NOID","SW",154037,2025-07-11 03:05:00,"NOID","154037",3.08333333333333,27.0833333333333,2025-07-10,2001-07-10,"Unidentified"
"401","MYLU","SW",154037,2025-07-15 01:52:00,"MYLU","154037",1.86666666666667,25.8666666666667,2025-07-14,2001-07-14,"MYLU"
"402","MYLU","SW",154037,2025-07-12 02:55:00,"MYLU","154037",2.91666666666667,26.9166666666667,2025-07-11,2001-07-11,"MYLU"
"403","MYLU","SW",154037,2025-07-17 02:19:00,"MYLU","154037",2.31666666666667,26.3166666666667,2025-07-16,2001-07-16,"MYLU"
"404","MYLU","SW",154037,2025-07-18 01:00:00,"MYLU","154037",1,25,2025-07-17,2001-07-17,"MYLU"
"405","MYLU","SW",154037,2025-07-18 02:07:00,"MYLU","154037",2.11666666666667,26.1166666666667,2025-07-17,2001-07-17,"MYLU"
"406","NOID","SW",154037,2025-07-12 02:17:00,"NOID","154037",2.28333333333333,26.2833333333333,2025-07-11,2001-07-11,"Unidentified"
"407","MYLU","SW",154037,2025-07-14 02:25:00,"MYLU","154037",2.41666666666667,26.4166666666667,2025-07-13,2001-07-13,"MYLU"
"408","NOID","SW",154037,2025-07-15 03:38:00,"NOID","154037",3.63333333333333,27.6333333333333,2025-07-14,2001-07-14,"Unidentified"
"409","NOID","SW",154037,2025-07-18 00:02:00,"NOID","154037",0.0333333333333333,24.0333333333333,2025-07-17,2001-07-17,"Unidentified"
"410","MYLU","SW",154037,2025-07-09 01:12:00,"MYLU","154037",1.2,25.2,2025-07-08,2001-07-08,"MYLU"
"411","MYLU","SW",154037,2025-07-15 02:39:00,"MYLU","154037",2.65,26.65,2025-07-14,2001-07-14,"MYLU"
"412","MYLU","SW",154037,2025-07-16 00:12:00,"MYLU","154037",0.2,24.2,2025-07-15,2001-07-15,"MYLU"
"413","NOID","SW",154037,2025-07-14 03:43:00,"NOID","154037",3.71666666666667,27.7166666666667,2025-07-13,2001-07-13,"Unidentified"
"414","NOID","SW",154037,2025-07-12 03:41:00,"NOID","154037",3.68333333333333,27.6833333333333,2025-07-11,2001-07-11,"Unidentified"
"415","MYLU","SW",154037,2025-07-11 03:17:00,"MYLU","154037",3.28333333333333,27.2833333333333,2025-07-10,2001-07-10,"MYLU"
"416","NOID","SW",154037,2025-07-11 00:21:00,"NOID","154037",0.35,24.35,2025-07-10,2001-07-10,"Unidentified"
"417","NOID","SW",154037,2025-07-12 00:29:00,"NOID","154037",0.483333333333333,24.4833333333333,2025-07-11,2001-07-11,"Unidentified"
"418","MYLU","SW",154037,2025-07-15 02:40:00,"MYLU","154037",2.66666666666667,26.6666666666667,2025-07-14,2001-07-14,"MYLU"
"419","MYLU","SW",154037,2025-07-12 02:16:00,"MYLU","154037",2.26666666666667,26.2666666666667,2025-07-11,2001-07-11,"MYLU"
"420","NOID","SW",154037,2025-07-11 03:20:00,"NOID","154037",3.33333333333333,27.3333333333333,2025-07-10,2001-07-10,"Unidentified"
"421","NOID","SW",154037,2025-07-17 02:55:00,"NOID","154037",2.91666666666667,26.9166666666667,2025-07-16,2001-07-16,"Unidentified"
"422","NOID","SW",154037,2025-07-12 00:55:00,"NOID","154037",0.916666666666667,24.9166666666667,2025-07-11,2001-07-11,"Unidentified"
"423","MYLU","SW",154037,2025-07-18 00:53:00,"MYLU","154037",0.883333333333333,24.8833333333333,2025-07-17,2001-07-17,"MYLU"
"424","NOID","SW",154037,2025-07-12 00:29:00,"NOID","154037",0.483333333333333,24.4833333333333,2025-07-11,2001-07-11,"Unidentified"
"425","NOID","SW",154037,2025-07-15 02:29:00,"NOID","154037",2.48333333333333,26.4833333333333,2025-07-14,2001-07-14,"Unidentified"
"426","MYLU","SW",154037,2025-07-17 03:35:00,"MYLU","154037",3.58333333333333,27.5833333333333,2025-07-16,2001-07-16,"MYLU"
"427","MYLU","SW",154037,2025-07-17 02:59:00,"MYLU","154037",2.98333333333333,26.9833333333333,2025-07-16,2001-07-16,"MYLU"
"428","NOID","SW",154037,2025-07-17 02:32:00,"NOID","154037",2.53333333333333,26.5333333333333,2025-07-16,2001-07-16,"Unidentified"
"429","MYLU","SW",154037,2025-07-15 02:41:00,"MYLU","154037",2.68333333333333,26.6833333333333,2025-07-14,2001-07-14,"MYLU"
"430","NOID","SW",154037,2025-07-12 03:53:00,"NOID","154037",3.88333333333333,27.8833333333333,2025-07-11,2001-07-11,"Unidentified"
"431","MYLU","SW",154037,2025-07-12 03:42:00,"MYLU","154037",3.7,27.7,2025-07-11,2001-07-11,"MYLU"
"432","NOID","SW",154037,2025-07-15 03:38:00,"NOID","154037",3.63333333333333,27.6333333333333,2025-07-14,2001-07-14,"Unidentified"
"433","MYLU","SW",154037,2025-07-18 03:10:00,"MYLU","154037",3.16666666666667,27.1666666666667,2025-07-17,2001-07-17,"MYLU"
"434","MYLU","SW",154037,2025-07-15 01:06:00,"MYLU","154037",1.1,25.1,2025-07-14,2001-07-14,"MYLU"
"435","MYLU","SW",154037,2025-07-14 02:50:00,"MYLU","154037",2.83333333333333,26.8333333333333,2025-07-13,2001-07-13,"MYLU"
"436","NOID","SW",154037,2025-07-12 02:57:00,"NOID","154037",2.95,26.95,2025-07-11,2001-07-11,"Unidentified"
"437","MYLU","SW",154037,2025-07-15 02:47:00,"MYLU","154037",2.78333333333333,26.7833333333333,2025-07-14,2001-07-14,"MYLU"
"438","NOID","SW",154037,2025-07-11 02:00:00,"NOID","154037",2,26,2025-07-10,2001-07-10,"Unidentified"
"439","NOID","SW",154037,2025-07-15 02:53:00,"NOID","154037",2.88333333333333,26.8833333333333,2025-07-14,2001-07-14,"Unidentified"
"440","MYLU","SW",154037,2025-07-15 02:35:00,"MYLU","154037",2.58333333333333,26.5833333333333,2025-07-14,2001-07-14,"MYLU"
"441","MYLU","SW",154037,2025-07-14 03:40:00,"MYLU","154037",3.66666666666667,27.6666666666667,2025-07-13,2001-07-13,"MYLU"
"442","NOID","SW",154037,2025-07-14 01:03:00,"NOID","154037",1.05,25.05,2025-07-13,2001-07-13,"Unidentified"
"443","MYLU","SW",154037,2025-07-15 00:02:00,"MYLU","154037",0.0333333333333333,24.0333333333333,2025-07-14,2001-07-14,"MYLU"
"444","NOID","SW",154037,2025-07-15 00:18:00,"NOID","154037",0.3,24.3,2025-07-14,2001-07-14,"Unidentified"
"445","MYLU","SW",154037,2025-07-09 01:41:00,"MYLU","154037",1.68333333333333,25.6833333333333,2025-07-08,2001-07-08,"MYLU"
"446","MYLU","SW",154037,2025-07-11 03:10:00,"MYLU","154037",3.16666666666667,27.1666666666667,2025-07-10,2001-07-10,"MYLU"
"447","MYLU","SW",154037,2025-07-11 03:18:00,"MYLU","154037",3.3,27.3,2025-07-10,2001-07-10,"MYLU"
"448","MYLU","SW",154037,2025-07-14 03:47:00,"MYLU","154037",3.78333333333333,27.7833333333333,2025-07-13,2001-07-13,"MYLU"
"449","MYLU","SW",154037,2025-07-12 01:51:00,"MYLU","154037",1.85,25.85,2025-07-11,2001-07-11,"MYLU"
"450","MYLU","SW",154037,2025-07-11 03:04:00,"MYLU","154037",3.06666666666667,27.0666666666667,2025-07-10,2001-07-10,"MYLU"
"451","MYLU","SW",154037,2025-07-11 01:58:00,"MYLU","154037",1.96666666666667,25.9666666666667,2025-07-10,2001-07-10,"MYLU"
"452","MYLU","SW",154037,2025-07-11 03:15:00,"MYLU","154037",3.25,27.25,2025-07-10,2001-07-10,"MYLU"
"453","MYLU","SW",154037,2025-07-12 03:06:00,"MYLU","154037",3.1,27.1,2025-07-11,2001-07-11,"MYLU"
"454","NOID","SW",154037,2025-07-17 02:58:00,"NOID","154037",2.96666666666667,26.9666666666667,2025-07-16,2001-07-16,"Unidentified"
"455","NOID","SW",154037,2025-07-14 02:08:00,"NOID","154037",2.13333333333333,26.1333333333333,2025-07-13,2001-07-13,"Unidentified"
"456","MYLU","SW",154037,2025-07-15 03:09:00,"MYLU","154037",3.15,27.15,2025-07-14,2001-07-14,"MYLU"
"457","MYLU","SW",154037,2025-07-14 02:50:00,"MYLU","154037",2.83333333333333,26.8333333333333,2025-07-13,2001-07-13,"MYLU"
"458","MYLU","SW",154037,2025-07-16 02:51:00,"MYLU","154037",2.85,26.85,2025-07-15,2001-07-15,"MYLU"
"459","MYLU","SW",154037,2025-07-15 03:10:00,"MYLU","154037",3.16666666666667,27.1666666666667,2025-07-14,2001-07-14,"MYLU"
"460","MYLU","SW",154037,2025-07-15 02:43:00,"MYLU","154037",2.71666666666667,26.7166666666667,2025-07-14,2001-07-14,"MYLU"
"461","MYLU","SW",154037,2025-07-12 01:43:00,"MYLU","154037",1.71666666666667,25.7166666666667,2025-07-11,2001-07-11,"MYLU"
"462","MYLU","SW",154037,2025-07-15 02:51:00,"MYLU","154037",2.85,26.85,2025-07-14,2001-07-14,"MYLU"
"463","NOID","SW",154037,2025-07-11 03:23:00,"NOID","154037",3.38333333333333,27.3833333333333,2025-07-10,2001-07-10,"Unidentified"
"464","MYLU","SW",154037,2025-07-14 02:37:00,"MYLU","154037",2.61666666666667,26.6166666666667,2025-07-13,2001-07-13,"MYLU"
"465","NOID","SW",154037,2025-07-14 03:09:00,"NOID","154037",3.15,27.15,2025-07-13,2001-07-13,"Unidentified"
"466","NOID","SW",154037,2025-07-14 03:44:00,"NOID","154037",3.73333333333333,27.7333333333333,2025-07-13,2001-07-13,"Unidentified"
"467","MYLU","SW",154037,2025-07-16 01:08:00,"MYLU","154037",1.13333333333333,25.1333333333333,2025-07-15,2001-07-15,"MYLU"
"468","MYLU","SW",154037,2025-07-18 02:03:00,"MYLU","154037",2.05,26.05,2025-07-17,2001-07-17,"MYLU"
"469","MYLU","SW",154037,2025-07-14 02:06:00,"MYLU","154037",2.1,26.1,2025-07-13,2001-07-13,"MYLU"
"470","MYLU","SW",154037,2025-07-14 00:29:00,"MYLU","154037",0.483333333333333,24.4833333333333,2025-07-13,2001-07-13,"MYLU"
"471","MYLU","SW",154037,2025-07-17 03:50:00,"MYLU","154037",3.83333333333333,27.8333333333333,2025-07-16,2001-07-16,"MYLU"
"472","MYLU","SW",154037,2025-07-16 01:11:00,"MYLU","154037",1.18333333333333,25.1833333333333,2025-07-15,2001-07-15,"MYLU"
"473","MYLU","SW",154037,2025-07-12 02:29:00,"MYLU","154037",2.48333333333333,26.4833333333333,2025-07-11,2001-07-11,"MYLU"
"474","MYLU","SW",154037,2025-07-18 00:45:00,"MYLU","154037",0.75,24.75,2025-07-17,2001-07-17,"MYLU"
"475","MYLU","SW",154037,2025-07-12 02:54:00,"MYLU","154037",2.9,26.9,2025-07-11,2001-07-11,"MYLU"
"476","MYLU","SW",154037,2025-07-14 00:10:00,"MYLU","154037",0.166666666666667,24.1666666666667,2025-07-13,2001-07-13,"MYLU"
"477","MYLU","SW",154037,2025-07-17 02:33:00,"MYLU","154037",2.55,26.55,2025-07-16,2001-07-16,"MYLU"
"478","NOID","SW",154037,2025-07-11 02:58:00,"NOID","154037",2.96666666666667,26.9666666666667,2025-07-10,2001-07-10,"Unidentified"
"479","MYLU","SW",154037,2025-07-12 03:29:00,"MYLU","154037",3.48333333333333,27.4833333333333,2025-07-11,2001-07-11,"MYLU"
"480","MYLU","SW",154037,2025-07-17 03:28:00,"MYLU","154037",3.46666666666667,27.4666666666667,2025-07-16,2001-07-16,"MYLU"
"481","MYLU","SW",154037,2025-07-15 02:43:00,"MYLU","154037",2.71666666666667,26.7166666666667,2025-07-14,2001-07-14,"MYLU"
"482","MYLU","SW",154037,2025-07-15 01:09:00,"MYLU","154037",1.15,25.15,2025-07-14,2001-07-14,"MYLU"
"483","MYLU","SW",154037,2025-07-18 02:49:00,"MYLU","154037",2.81666666666667,26.8166666666667,2025-07-17,2001-07-17,"MYLU"
"484","MYLU","SW",154037,2025-07-15 02:42:00,"MYLU","154037",2.7,26.7,2025-07-14,2001-07-14,"MYLU"
"485","MYLU","SW",154037,2025-07-14 00:43:00,"MYLU","154037",0.716666666666667,24.7166666666667,2025-07-13,2001-07-13,"MYLU"
"486","NOID","SW",154037,2025-07-18 02:41:00,"NOID","154037",2.68333333333333,26.6833333333333,2025-07-17,2001-07-17,"Unidentified"
"487","MYLU","SW",154037,2025-07-11 03:12:00,"MYLU","154037",3.2,27.2,2025-07-10,2001-07-10,"MYLU"
"488","NOID","SW",154037,2025-07-12 00:56:00,"NOID","154037",0.933333333333333,24.9333333333333,2025-07-11,2001-07-11,"Unidentified"
"489","MYLU","SW",154037,2025-07-18 00:01:00,"MYLU","154037",0.0166666666666667,24.0166666666667,2025-07-17,2001-07-17,"MYLU"
"490","MYLU","SW",154037,2025-07-15 00:20:00,"MYLU","154037",0.333333333333333,24.3333333333333,2025-07-14,2001-07-14,"MYLU"
"491","MYLU","SW",154037,2025-07-12 02:54:00,"MYLU","154037",2.9,26.9,2025-07-11,2001-07-11,"MYLU"
"492","NOID","SW",154037,2025-07-12 03:04:00,"NOID","154037",3.06666666666667,27.0666666666667,2025-07-11,2001-07-11,"Unidentified"
"493","NOID","SW",154037,2025-07-15 00:19:00,"NOID","154037",0.316666666666667,24.3166666666667,2025-07-14,2001-07-14,"Unidentified"
"494","MYLU","SW",154037,2025-07-15 03:46:00,"MYLU","154037",3.76666666666667,27.7666666666667,2025-07-14,2001-07-14,"MYLU"
"495","MYLU","SW",154037,2025-07-12 01:32:00,"MYLU","154037",1.53333333333333,25.5333333333333,2025-07-11,2001-07-11,"MYLU"
"496","MYLU","SW",154037,2025-07-14 02:53:00,"MYLU","154037",2.88333333333333,26.8833333333333,2025-07-13,2001-07-13,"MYLU"
"497","MYLU","SW",154037,2025-07-11 03:07:00,"MYLU","154037",3.11666666666667,27.1166666666667,2025-07-10,2001-07-10,"MYLU"
"498","MYLU","SW",154037,2025-07-15 02:34:00,"MYLU","154037",2.56666666666667,26.5666666666667,2025-07-14,2001-07-14,"MYLU"
"499","MYLU","SW",154037,2025-07-18 00:01:00,"MYLU","154037",0.0166666666666667,24.0166666666667,2025-07-17,2001-07-17,"MYLU"
"500","MYLU","SW",154037,2025-07-17 03:28:00,"MYLU","154037",3.46666666666667,27.4666666666667,2025-07-16,2001-07-16,"MYLU"
"501","MYLU","SW",154037,2025-07-15 00:18:00,"MYLU","154037",0.3,24.3,2025-07-14,2001-07-14,"MYLU"
"502","NOID","SW",154037,2025-07-15 02:49:00,"NOID","154037",2.81666666666667,26.8166666666667,2025-07-14,2001-07-14,"Unidentified"
"503","MYLU","SW",154037,2025-07-15 02:56:00,"MYLU","154037",2.93333333333333,26.9333333333333,2025-07-14,2001-07-14,"MYLU"
"504","NOID","SW",154037,2025-07-14 03:10:00,"NOID","154037",3.16666666666667,27.1666666666667,2025-07-13,2001-07-13,"Unidentified"
"505","MYLU","SW",154037,2025-07-12 03:07:00,"MYLU","154037",3.11666666666667,27.1166666666667,2025-07-11,2001-07-11,"MYLU"
"506","MYLU","SW",154037,2025-07-12 03:40:00,"MYLU","154037",3.66666666666667,27.6666666666667,2025-07-11,2001-07-11,"MYLU"
"507","NOID","SW",154037,2025-07-17 02:54:00,"NOID","154037",2.9,26.9,2025-07-16,2001-07-16,"Unidentified"
"508","NOID","SW",154037,2025-07-15 02:33:00,"NOID","154037",2.55,26.55,2025-07-14,2001-07-14,"Unidentified"
"509","MYLU","SW",154037,2025-07-15 02:44:00,"MYLU","154037",2.73333333333333,26.7333333333333,2025-07-14,2001-07-14,"MYLU"
"510","MYLU","SW",154037,2025-07-14 03:00:00,"MYLU","154037",3,27,2025-07-13,2001-07-13,"MYLU"
"511","MYLU","SW",154037,2025-07-11 03:09:00,"MYLU","154037",3.15,27.15,2025-07-10,2001-07-10,"MYLU"
"512","MYLU","SW",154037,2025-07-11 03:12:00,"MYLU","154037",3.2,27.2,2025-07-10,2001-07-10,"MYLU"
"513","NOID","SW",154037,2025-07-14 03:43:00,"NOID","154037",3.71666666666667,27.7166666666667,2025-07-13,2001-07-13,"Unidentified"
"514","MYLU","SW",154037,2025-07-15 02:45:00,"MYLU","154037",2.75,26.75,2025-07-14,2001-07-14,"MYLU"
"515","MYLU","SW",154037,2025-07-11 03:23:00,"MYLU","154037",3.38333333333333,27.3833333333333,2025-07-10,2001-07-10,"MYLU"
"516","NOID","SW",154037,2025-07-13 01:38:00,"NOID","154037",1.63333333333333,25.6333333333333,2025-07-12,2001-07-12,"Unidentified"
"517","NOID","SW",154037,2025-07-14 00:51:00,"NOID","154037",0.85,24.85,2025-07-13,2001-07-13,"Unidentified"
"518","MYLU","SW",154037,2025-07-12 02:59:00,"MYLU","154037",2.98333333333333,26.9833333333333,2025-07-11,2001-07-11,"MYLU"
"519","NOID","SW",154037,2025-07-15 02:38:00,"NOID","154037",2.63333333333333,26.6333333333333,2025-07-14,2001-07-14,"Unidentified"
"520","MYLU","SW",154037,2025-07-14 00:11:00,"MYLU","154037",0.183333333333333,24.1833333333333,2025-07-13,2001-07-13,"MYLU"
"521","MYLU","SW",154037,2025-07-17 02:33:00,"MYLU","154037",2.55,26.55,2025-07-16,2001-07-16,"MYLU"
"522","MYLU","SW",154037,2025-07-15 00:28:00,"MYLU","154037",0.466666666666667,24.4666666666667,2025-07-14,2001-07-14,"MYLU"
"523","MYLU","SW",154037,2025-07-14 02:55:00,"MYLU","154037",2.91666666666667,26.9166666666667,2025-07-13,2001-07-13,"MYLU"
"524","MYLU","SW",154037,2025-07-17 03:33:00,"MYLU","154037",3.55,27.55,2025-07-16,2001-07-16,"MYLU"
"525","MYLU","SW",154037,2025-07-12 02:55:00,"MYLU","154037",2.91666666666667,26.9166666666667,2025-07-11,2001-07-11,"MYLU"
"526","MYLU","SW",154037,2025-07-14 03:16:00,"MYLU","154037",3.26666666666667,27.2666666666667,2025-07-13,2001-07-13,"MYLU"
"527","MYLU","SW",154037,2025-07-13 01:20:00,"MYLU","154037",1.33333333333333,25.3333333333333,2025-07-12,2001-07-12,"MYLU"
"528","MYLU","SW",154037,2025-07-17 03:35:00,"MYLU","154037",3.58333333333333,27.5833333333333,2025-07-16,2001-07-16,"MYLU"
"529","MYLU","SW",154037,2025-07-11 03:14:00,"MYLU","154037",3.23333333333333,27.2333333333333,2025-07-10,2001-07-10,"MYLU"
"530","NOID","SW",154037,2025-07-15 02:51:00,"NOID","154037",2.85,26.85,2025-07-14,2001-07-14,"Unidentified"
"531","MYLU","SW",154037,2025-07-15 02:42:00,"MYLU","154037",2.7,26.7,2025-07-14,2001-07-14,"MYLU"
"532","MYLU","SW",154037,2025-07-13 02:51:00,"MYLU","154037",2.85,26.85,2025-07-12,2001-07-12,"MYLU"
"533","MYLU","SW",154037,2025-07-11 03:15:00,"MYLU","154037",3.25,27.25,2025-07-10,2001-07-10,"MYLU"
"534","MYLU","SW",154037,2025-07-11 03:23:00,"MYLU","154037",3.38333333333333,27.3833333333333,2025-07-10,2001-07-10,"MYLU"
"535","MYLU","SW",154037,2025-07-15 02:31:00,"MYLU","154037",2.51666666666667,26.5166666666667,2025-07-14,2001-07-14,"MYLU"
"536","MYLU","SW",154037,2025-07-18 03:19:00,"MYLU","154037",3.31666666666667,27.3166666666667,2025-07-17,2001-07-17,"MYLU"
"537","MYLU","SW",154037,2025-07-14 00:43:00,"MYLU","154037",0.716666666666667,24.7166666666667,2025-07-13,2001-07-13,"MYLU"
"538","MYLU","SW",154037,2025-07-11 00:15:00,"MYLU","154037",0.25,24.25,2025-07-10,2001-07-10,"MYLU"
"539","NOID","SW",154037,2025-07-12 00:56:00,"NOID","154037",0.933333333333333,24.9333333333333,2025-07-11,2001-07-11,"Unidentified"
"540","MYLU","SW",154037,2025-07-15 03:09:00,"MYLU","154037",3.15,27.15,2025-07-14,2001-07-14,"MYLU"
"541","NOID","SW",154037,2025-07-15 02:47:00,"NOID","154037",2.78333333333333,26.7833333333333,2025-07-14,2001-07-14,"Unidentified"
"542","MYLU","SW",154037,2025-07-11 03:23:00,"MYLU","154037",3.38333333333333,27.3833333333333,2025-07-10,2001-07-10,"MYLU"
"543","MYLU","SW",154037,2025-07-14 03:12:00,"MYLU","154037",3.2,27.2,2025-07-13,2001-07-13,"MYLU"
"544","MYLU","SW",154037,2025-07-18 02:47:00,"MYLU","154037",2.78333333333333,26.7833333333333,2025-07-17,2001-07-17,"MYLU"
"545","MYLU","SW",154037,2025-07-11 03:14:00,"MYLU","154037",3.23333333333333,27.2333333333333,2025-07-10,2001-07-10,"MYLU"
"546","NOID","SW",154037,2025-07-15 01:06:00,"NOID","154037",1.1,25.1,2025-07-14,2001-07-14,"Unidentified"
"547","MYLU","SW",154037,2025-07-14 00:42:00,"MYLU","154037",0.7,24.7,2025-07-13,2001-07-13,"MYLU"
"548","MYLU","SW",154037,2025-07-12 03:39:00,"MYLU","154037",3.65,27.65,2025-07-11,2001-07-11,"MYLU"
"549","MYLU","SW",154037,2025-07-10 01:38:00,"MYLU","154037",1.63333333333333,25.6333333333333,2025-07-09,2001-07-09,"MYLU"
"550","MYLU","SW",154037,2025-07-17 03:35:00,"MYLU","154037",3.58333333333333,27.5833333333333,2025-07-16,2001-07-16,"MYLU"
"551","MYLU","SW",154037,2025-07-15 03:26:00,"MYLU","154037",3.43333333333333,27.4333333333333,2025-07-14,2001-07-14,"MYLU"
"552","MYLU","SW",154037,2025-07-12 03:40:00,"MYLU","154037",3.66666666666667,27.6666666666667,2025-07-11,2001-07-11,"MYLU"
"553","MYLU","SW",154037,2025-07-15 02:29:00,"MYLU","154037",2.48333333333333,26.4833333333333,2025-07-14,2001-07-14,"MYLU"
"554","NOID","SW",154037,2025-07-15 03:05:00,"NOID","154037",3.08333333333333,27.0833333333333,2025-07-14,2001-07-14,"Unidentified"
"555","MYLU","SW",154037,2025-07-14 00:41:00,"MYLU","154037",0.683333333333333,24.6833333333333,2025-07-13,2001-07-13,"MYLU"
"556","NOID","SW",154037,2025-07-15 02:19:00,"NOID","154037",2.31666666666667,26.3166666666667,2025-07-14,2001-07-14,"Unidentified"
"557","NOID","SW",154037,2025-07-14 03:40:00,"NOID","154037",3.66666666666667,27.6666666666667,2025-07-13,2001-07-13,"Unidentified"
"558","MYLU","SW",154037,2025-07-15 02:54:00,"MYLU","154037",2.9,26.9,2025-07-14,2001-07-14,"MYLU"
"559","MYLU","SW",154037,2025-07-17 00:26:00,"MYLU","154037",0.433333333333333,24.4333333333333,2025-07-16,2001-07-16,"MYLU"
"560","MYLU","SW",154037,2025-07-11 03:24:00,"MYLU","154037",3.4,27.4,2025-07-10,2001-07-10,"MYLU"
"561","MYLU","SW",154037,2025-07-14 00:15:00,"MYLU","154037",0.25,24.25,2025-07-13,2001-07-13,"MYLU"
"562","MYLU","SW",154037,2025-07-12 03:06:00,"MYLU","154037",3.1,27.1,2025-07-11,2001-07-11,"MYLU"
"563","MYLU","SW",154037,2025-07-17 02:31:00,"MYLU","154037",2.51666666666667,26.5166666666667,2025-07-16,2001-07-16,"MYLU"
"564","MYLU","SW",154037,2025-07-18 00:17:00,"MYLU","154037",0.283333333333333,24.2833333333333,2025-07-17,2001-07-17,"MYLU"
"565","MYLU","SW",154037,2025-07-11 02:01:00,"MYLU","154037",2.01666666666667,26.0166666666667,2025-07-10,2001-07-10,"MYLU"
"566","NOID","SW",154037,2025-07-18 00:02:00,"NOID","154037",0.0333333333333333,24.0333333333333,2025-07-17,2001-07-17,"Unidentified"
"567","MYLU","SW",154037,2025-07-12 02:58:00,"MYLU","154037",2.96666666666667,26.9666666666667,2025-07-11,2001-07-11,"MYLU"
"568","MYLU","SW",154037,2025-07-18 00:50:00,"MYLU","154037",0.833333333333333,24.8333333333333,2025-07-17,2001-07-17,"MYLU"
"569","NOID","SW",154037,2025-07-15 02:45:00,"NOID","154037",2.75,26.75,2025-07-14,2001-07-14,"Unidentified"
"570","MYLU","SW",154037,2025-07-14 00:53:00,"MYLU","154037",0.883333333333333,24.8833333333333,2025-07-13,2001-07-13,"MYLU"
"571","MYLU","SW",154037,2025-07-14 01:03:00,"MYLU","154037",1.05,25.05,2025-07-13,2001-07-13,"MYLU"
"572","MYLU","SW",154037,2025-07-11 03:18:00,"MYLU","154037",3.3,27.3,2025-07-10,2001-07-10,"MYLU"
"573","MYLU","SW",154037,2025-07-14 03:46:00,"MYLU","154037",3.76666666666667,27.7666666666667,2025-07-13,2001-07-13,"MYLU"
"574","NOID","SW",154037,2025-07-15 02:46:00,"NOID","154037",2.76666666666667,26.7666666666667,2025-07-14,2001-07-14,"Unidentified"
"575","MYLU","SW",154037,2025-07-17 03:26:00,"MYLU","154037",3.43333333333333,27.4333333333333,2025-07-16,2001-07-16,"MYLU"
"576","NOID","SW",154037,2025-07-15 02:28:00,"NOID","154037",2.46666666666667,26.4666666666667,2025-07-14,2001-07-14,"Unidentified"
"577","MYLU","SW",154037,2025-07-11 03:22:00,"MYLU","154037",3.36666666666667,27.3666666666667,2025-07-10,2001-07-10,"MYLU"
"578","MYLU","SW",154037,2025-07-14 04:08:00,"MYLU","154037",4.13333333333333,28.1333333333333,2025-07-13,2001-07-13,"MYLU"
"579","NOID","SW",154037,2025-07-15 02:30:00,"NOID","154037",2.5,26.5,2025-07-14,2001-07-14,"Unidentified"
"580","MYLU","SW",154037,2025-07-14 03:44:00,"MYLU","154037",3.73333333333333,27.7333333333333,2025-07-13,2001-07-13,"MYLU"
"581","MYLU","SW",154037,2025-07-17 03:14:00,"MYLU","154037",3.23333333333333,27.2333333333333,2025-07-16,2001-07-16,"MYLU"
"582","MYLU","SW",154037,2025-07-17 03:30:00,"MYLU","154037",3.5,27.5,2025-07-16,2001-07-16,"MYLU"
"583","MYLU","SW",154037,2025-07-14 00:13:00,"MYLU","154037",0.216666666666667,24.2166666666667,2025-07-13,2001-07-13,"MYLU"
"584","MYLU","SW",154037,2025-07-14 03:39:00,"MYLU","154037",3.65,27.65,2025-07-13,2001-07-13,"MYLU"
"585","MYLU","SW",154037,2025-07-12 02:56:00,"MYLU","154037",2.93333333333333,26.9333333333333,2025-07-11,2001-07-11,"MYLU"
"586","MYLU","SW",154037,2025-07-14 00:36:00,"MYLU","154037",0.6,24.6,2025-07-13,2001-07-13,"MYLU"
"587","NOID","SW",154037,2025-07-12 03:42:00,"NOID","154037",3.7,27.7,2025-07-11,2001-07-11,"Unidentified"
"588","MYLU","SW",154037,2025-07-15 01:05:00,"MYLU","154037",1.08333333333333,25.0833333333333,2025-07-14,2001-07-14,"MYLU"
"589","MYLU","SW",154037,2025-07-12 01:28:00,"MYLU","154037",1.46666666666667,25.4666666666667,2025-07-11,2001-07-11,"MYLU"
"590","MYLU","SW",154037,2025-07-17 02:34:00,"MYLU","154037",2.56666666666667,26.5666666666667,2025-07-16,2001-07-16,"MYLU"
"591","MYLU","SW",154037,2025-07-15 02:49:00,"MYLU","154037",2.81666666666667,26.8166666666667,2025-07-14,2001-07-14,"MYLU"
"592","MYLU","SW",154037,2025-07-17 03:17:00,"MYLU","154037",3.28333333333333,27.2833333333333,2025-07-16,2001-07-16,"MYLU"
"593","NOID","SW",154037,2025-07-12 03:05:00,"NOID","154037",3.08333333333333,27.0833333333333,2025-07-11,2001-07-11,"Unidentified"
"594","NOID","SW",154037,2025-07-15 02:29:00,"NOID","154037",2.48333333333333,26.4833333333333,2025-07-14,2001-07-14,"Unidentified"
"595","MYLU","SW",154037,2025-07-15 02:48:00,"MYLU","154037",2.8,26.8,2025-07-14,2001-07-14,"MYLU"
"596","NOID","SW",154037,2025-07-14 03:42:00,"NOID","154037",3.7,27.7,2025-07-13,2001-07-13,"Unidentified"
